Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
742	Spectrogram 1	1	1945.248000000	1945.685333333	3351.562	4125.000	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6046	1920	0		
743	Spectrogram 1	1	1948.064000000	1948.501333333	3164.062	4078.125	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6051	1920	0		
744	Spectrogram 1	1	1968.341333333	1969.173333333	3375.000	3984.375	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6112	1920	0		
745	Spectrogram 1	1	1970.261333333	1970.688000000	3375.000	4101.562	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6118	1920	0		
746	Spectrogram 1	1	1972.053333333	1972.618666667	3000.000	4054.688	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6122	1920	0		
747	Spectrogram 1	1	1974.218666667	1974.677333333	3351.562	4101.562	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6126	1920	0		
748	Spectrogram 1	1	1976.288000000	1976.746666667	3328.125	4007.812	SMA03297_20210606_195000.wav	Dendropsophus_microcephalus	6130	1920	0		
857	Spectrogram 1	1	2040.010666667	2040.373333333	3679.688	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6428	2040	0		
858	Spectrogram 1	1	2041.216000000	2041.589333333	3656.250	3960.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6430	2040	0		
859	Spectrogram 1	1	2042.400000000	2042.880000000	3656.250	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6432	2040	0		
860	Spectrogram 1	1	2043.637333333	2043.893333333	3632.812	4242.188	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6434	2040	0		
861	Spectrogram 1	1	2044.928000000	2045.226666667	3656.250	4359.375	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6437	2040	0		
862	Spectrogram 1	1	2045.920000000	2046.421333333	3656.250	4218.750	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6438	2040	0		
863	Spectrogram 1	1	2048.896000000	2049.205333333	3656.250	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6442	2040	0		
864	Spectrogram 1	1	2050.058666667	2050.421333333	3304.688	4335.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6444	2040	0		
865	Spectrogram 1	1	2051.765333333	2052.213333333	3328.125	3984.375	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6447	2040	0		
867	Spectrogram 1	1	2054.474666667	2054.805333333	3656.250	4242.188	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6450	2040	0		
868	Spectrogram 1	1	2055.669333333	2055.968000000	3656.250	3960.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6451	2040	0		
869	Spectrogram 1	1	2056.981333333	2057.344000000	3656.250	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6453	2040	0		
870	Spectrogram 1	1	2059.850666667	2060.149333333	3656.250	4289.062	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6455	2040	0		
871	Spectrogram 1	1	2062.464000000	2062.762666667	3328.125	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6457	2040	0		
872	Spectrogram 1	1	2063.498666667	2063.818666667	3656.250	4242.188	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6458	2040	0		
873	Spectrogram 1	1	2064.650666667	2064.949333333	3679.688	4382.812	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6460	2040	0		
874	Spectrogram 1	1	2065.706666667	2066.080000000	3328.125	4359.375	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6461	2040	0		
875	Spectrogram 1	1	2066.954666667	2067.306666667	3679.688	4500.000	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6463	2040	0		
876	Spectrogram 1	1	2068.352000000	2068.746666667	3656.250	4453.125	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6464	2040	0		
877	Spectrogram 1	1	2069.685333333	2070.112000000	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6467	2040	0		
878	Spectrogram 1	1	2073.728000000	2074.101333333	2976.562	3984.375	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6473	2040	0		
879	Spectrogram 1	1	2074.922666667	2075.274666667	3328.125	4335.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6477	2040	0		
880	Spectrogram 1	1	2076.074666667	2076.416000000	3328.125	4335.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6478	2040	0		
881	Spectrogram 1	1	2077.194666667	2077.610666667	3304.688	4406.250	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6482	2040	0		
882	Spectrogram 1	1	2078.560000000	2078.912000000	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6485	2040	0		
883	Spectrogram 1	1	2079.872000000	2080.160000000	3656.250	4289.062	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6488	2040	0		
884	Spectrogram 1	1	2080.885333333	2081.301333333	3656.250	3960.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6489	2040	0		
885	Spectrogram 1	1	2083.904000000	2084.277333333	3656.250	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6493	2040	0		
886	Spectrogram 1	1	2085.034666667	2085.376000000	3328.125	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6495	2040	0		
887	Spectrogram 1	1	2086.133333333	2086.517333333	3656.250	4335.938	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6500	2040	0		
888	Spectrogram 1	1	2087.392000000	2087.786666667	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6502	2040	0		
889	Spectrogram 1	1	2088.789333333	2089.098666667	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6507	2040	0		
890	Spectrogram 1	1	2090.058666667	2090.378666667	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6509	2040	0		
891	Spectrogram 1	1	2091.136000000	2091.498666667	3656.250	4453.125	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6511	2040	0		
892	Spectrogram 1	1	2092.373333333	2092.778666667	3679.688	4382.812	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6513	2040	0		
893	Spectrogram 1	1	2093.493333333	2093.888000000	3679.688	4265.625	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6516	2040	0		
894	Spectrogram 1	1	2094.624000000	2095.050666667	3375.000	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6517	2040	0		
895	Spectrogram 1	1	2096.330666667	2096.586666667	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6519	2040	0		
896	Spectrogram 1	1	2097.472000000	2097.824000000	3656.250	4312.500	SMA03411_20210607_200000.wav	Dendropsophus_microcephalus	6520	2040	0		
657	Spectrogram 1	1	1802.112000000	1802.304000000	796.875	1359.375	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5706	1800	0		
658	Spectrogram 1	1	1803.029333333	1803.232000000	796.875	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5713	1800	0		
660	Spectrogram 1	1	1803.765333333	1803.957333333	820.312	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5716	1800	0		
661	Spectrogram 1	1	1804.437333333	1804.650666667	820.312	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5719	1800	0		
666	Spectrogram 1	1	1807.317333333	1807.509333333	820.312	1289.062	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5728	1800	0		
667	Spectrogram 1	1	1808.021333333	1808.224000000	796.875	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5729	1800	0		
668	Spectrogram 1	1	1808.725333333	1808.938666667	796.875	1335.938	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5731	1800	0		
670	Spectrogram 1	1	1809.514666667	1809.717333333	820.312	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5735	1800	0		
671	Spectrogram 1	1	1810.357333333	1810.549333333	820.312	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5736	1800	0		
673	Spectrogram 1	1	1812.373333333	1812.565333333	820.312	1335.938	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5742	1800	0		
674	Spectrogram 1	1	1813.162666667	1813.354666667	796.875	1312.500	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5746	1800	0		
682	Spectrogram 1	1	1831.360000000	1831.509333333	796.875	1218.750	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5784	1800	0		
684	Spectrogram 1	1	1832.256000000	1832.426666667	726.562	1195.312	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5788	1800	0		
687	Spectrogram 1	1	1835.040000000	1835.242666667	843.750	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5795	1800	0		
688	Spectrogram 1	1	1835.744000000	1835.904000000	820.312	1242.188	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5796	1800	0		
689	Spectrogram 1	1	1836.821333333	1836.970666667	796.875	1289.062	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5799	1800	0		
691	Spectrogram 1	1	1837.664000000	1837.920000000	820.312	1335.938	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5803	1800	0		
692	Spectrogram 1	1	1838.656000000	1838.805333333	820.312	1242.188	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5804	1800	0		
693	Spectrogram 1	1	1839.296000000	1839.477333333	843.750	1289.062	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5806	1800	0		
695	Spectrogram 1	1	1841.002666667	1841.184000000	796.875	1289.062	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5809	1800	0		
696	Spectrogram 1	1	1846.496000000	1846.666666667	820.312	1242.188	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5817	1800	0		
698	Spectrogram 1	1	1847.146666667	1847.381333333	796.875	1335.938	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5820	1800	0		
699	Spectrogram 1	1	1847.968000000	1848.138666667	820.312	1382.812	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5821	1800	0		
700	Spectrogram 1	1	1849.173333333	1849.354666667	843.750	1335.938	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5823	1800	0		
701	Spectrogram 1	1	1849.962666667	1850.133333333	820.312	1265.625	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5825	1800	0		
703	Spectrogram 1	1	1851.349333333	1851.520000000	820.312	1265.625	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5828	1800	0		
705	Spectrogram 1	1	1852.544000000	1852.714666667	820.312	1242.188	SMA03297_20210603_193000.wav	Leptodactylus_fragilis	5832	1800	0		
897	Spectrogram 1	1	2101.216000000	2101.504000000	914.062	2859.375	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6523	2100	0		
898	Spectrogram 1	1	2102.730666667	2103.029333333	914.062	2882.812	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6524	2100	0		
899	Spectrogram 1	1	2104.554666667	2104.885333333	914.062	2929.688	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6525	2100	0		
900	Spectrogram 1	1	2106.634666667	2106.954666667	914.062	2812.500	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6528	2100	0		
901	Spectrogram 1	1	2109.642666667	2109.962666667	914.062	2835.938	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6531	2100	0		
902	Spectrogram 1	1	2112.245333333	2112.565333333	843.750	2812.500	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6533	2100	0		
903	Spectrogram 1	1	2114.848000000	2115.189333333	914.062	2765.625	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6536	2100	0		
904	Spectrogram 1	1	2134.453333333	2134.688000000	984.375	1687.500	SMA03175ICP_20210324_170000.wav	Leptodactylus_fragilis	6549	2100	0		
905	Spectrogram 1	1	2165.141333333	2165.301333333	1148.438	1570.312	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	6576	2160	0		
906	Spectrogram 1	1	2165.898666667	2166.069333333	1101.562	1617.188	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	6579	2160	0		
907	Spectrogram 1	1	2167.690666667	2167.861333333	1101.562	1570.312	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	6586	2160	0		
908	Spectrogram 1	1	2168.597333333	2168.789333333	1054.688	1570.312	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	6588	2160	0		
909	Spectrogram 1	1	2169.813333333	2170.005333333	1078.125	1546.875	SMA03286_20210318_180000.wav	Leptodactylus_fragilis	6592	2160	0		
1152	Spectrogram 1	1	2580.224000000	2580.554666667	820.312	3328.125	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8168	2580	0		
1153	Spectrogram 1	1	2581.962666667	2582.261333333	820.312	3351.562	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8177	2580	0		
1154	Spectrogram 1	1	2582.944000000	2583.274666667	773.438	3375.000	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8183	2580	0		
1155	Spectrogram 1	1	2584.736000000	2585.066666667	796.875	3375.000	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8194	2580	0		
1157	Spectrogram 1	1	2588.981333333	2589.322666667	820.312	3351.562	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8225	2580	0		
1158	Spectrogram 1	1	2590.869333333	2591.328000000	773.438	3398.438	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8235	2580	0		
1159	Spectrogram 1	1	2592.064000000	2592.512000000	796.875	3375.000	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8240	2580	0		
1160	Spectrogram 1	1	2594.464000000	2594.837333333	820.312	3375.000	SMA03326_20210325_190000.wav	Leptodactylus_fragilis	8252	2580	0		
1162	Spectrogram 1	1	2667.584000000	2667.872000000	890.625	3187.500	SMA03326_20210325_195000.wav	Leptodactylus_fragilis	8507	2640	0		
1163	Spectrogram 1	1	2671.434666667	2671.744000000	937.500	3257.812	SMA03326_20210325_195000.wav	Leptodactylus_fragilis	8516	2640	0		
1164	Spectrogram 1	1	2673.653333333	2674.058666667	890.625	3210.938	SMA03326_20210325_195000.wav	Leptodactylus_fragilis	8525	2640	0		
1165	Spectrogram 1	1	2676.394666667	2676.608000000	984.375	2015.625	SMA03326_20210325_195000.wav	Leptodactylus_fragilis	8534	2640	0		
2	Spectrogram 1	1	5.525333333	5.653333333	1570.312	2484.375	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	21	0	0		
3	Spectrogram 1	1	6.549333333	6.698666667	1968.750	2671.875	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	24	0	0		
4	Spectrogram 1	1	7.349333333	7.605333333	2085.938	3140.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	26	0	0		
5	Spectrogram 1	1	8.117333333	8.330666667	1921.875	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	30	0	0		
6	Spectrogram 1	1	9.130666667	9.354666667	2085.938	2718.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	35	0	0		
7	Spectrogram 1	1	9.781333333	10.069333333	2039.062	2718.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	36	0	0		
8	Spectrogram 1	1	10.314666667	10.581333333	1710.938	3093.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	39	0	0		
11	Spectrogram 1	1	12.202666667	12.405333333	1570.312	3093.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	45	0	0		
12	Spectrogram 1	1	13.301333333	13.482666667	2062.500	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	50	0	0		
14	Spectrogram 1	1	14.133333333	14.346666667	2062.500	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	53	0	0		
15	Spectrogram 1	1	14.752000000	15.178666667	1546.875	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	54	0	0		
16	Spectrogram 1	1	15.328000000	15.488000000	1804.688	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	56	0	0		
17	Spectrogram 1	1	15.797333333	16.042666667	1570.312	2789.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	60	0	0		
18	Spectrogram 1	1	16.213333333	16.864000000	1546.875	3070.312	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	62	0	0		
19	Spectrogram 1	1	17.546666667	17.792000000	1828.125	2718.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	69	0	0		
20	Spectrogram 1	1	18.432000000	18.826666667	1804.688	2789.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	73	0	0		
21	Spectrogram 1	1	19.136000000	19.349333333	2039.062	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	79	0	0		
22	Spectrogram 1	1	19.861333333	20.234666667	1546.875	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	85	0	0		
23	Spectrogram 1	1	21.205333333	21.418666667	1945.312	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	90	0	0		
24	Spectrogram 1	1	21.760000000	22.005333333	1851.562	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	93	0	0		
25	Spectrogram 1	1	22.346666667	22.602666667	1898.438	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	97	0	0		
26	Spectrogram 1	1	24.096000000	24.330666667	1968.750	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	103	0	0		
27	Spectrogram 1	1	24.501333333	24.768000000	2015.625	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	105	0	0		
28	Spectrogram 1	1	24.981333333	25.440000000	2015.625	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	108	0	0		
29	Spectrogram 1	1	25.792000000	26.080000000	1664.062	2789.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	113	0	0		
30	Spectrogram 1	1	26.229333333	26.720000000	1781.250	3070.312	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	114	0	0		
31	Spectrogram 1	1	27.168000000	27.328000000	2062.500	2695.312	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	121	0	0		
32	Spectrogram 1	1	27.776000000	28.416000000	1734.375	3914.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	125	0	0		
33	Spectrogram 1	1	28.629333333	29.077333333	1804.688	3117.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	128	0	0		
34	Spectrogram 1	1	29.333333333	29.525333333	2039.062	3117.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	132	0	0		
35	Spectrogram 1	1	30.069333333	30.613333333	2132.812	3140.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	135	0	0		
36	Spectrogram 1	1	30.922666667	31.146666667	1828.125	3093.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	144	0	0		
37	Spectrogram 1	1	32.192000000	32.522666667	2015.625	3070.312	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	150	0	0		
38	Spectrogram 1	1	32.650666667	32.885333333	2039.062	3093.750	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	152	0	0		
39	Spectrogram 1	1	33.141333333	33.333333333	1921.875	3140.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	156	0	0		
42	Spectrogram 1	1	35.690666667	35.914666667	1781.250	3210.938	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	167	0	0		
44	Spectrogram 1	1	36.650666667	36.928000000	1546.875	2812.500	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	172	0	0		
45	Spectrogram 1	1	37.344000000	37.525333333	2085.938	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	176	0	0		
47	Spectrogram 1	1	38.474666667	38.826666667	1523.438	3187.500	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	183	0	0		
48	Spectrogram 1	1	39.008000000	39.253333333	1921.875	3117.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	187	0	0		
49	Spectrogram 1	1	40.181333333	40.394666667	2039.062	3117.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	192	0	0		
51	Spectrogram 1	1	40.938666667	41.280000000	1687.500	2742.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	195	0	0		
52	Spectrogram 1	1	41.461333333	41.994666667	1570.312	3070.312	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	199	0	0		
54	Spectrogram 1	1	44.480000000	44.928000000	1992.188	3164.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	215	0	0		
55	Spectrogram 1	1	44.746666667	45.408000000	1546.875	3914.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	216	0	0		
56	Spectrogram 1	1	45.514666667	45.834666667	1570.312	2789.062	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	219	0	0		
57	Spectrogram 1	1	45.984000000	46.218666667	1523.438	2812.500	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	220	0	0		
58	Spectrogram 1	1	46.410666667	46.901333333	1546.875	3117.188	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	223	0	0		
60	Spectrogram 1	1	47.530666667	47.744000000	1921.875	2765.625	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	228	0	0		
61	Spectrogram 1	1	48.064000000	48.288000000	2039.062	3421.875	SMA03126_20210611_200000.wav	Leptodactylus_fuscus	229	0	0		
